timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-01-28T08:28:48.026964+07:00,Cần Thơ,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,100%
2025-01-28T09:21:24.946144+07:00,Cần Thơ,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,83%
2025-01-28T10:02:51.595857+07:00,Cần Thơ,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,83%
2025-01-28T11:02:19.651155+07:00,Cần Thơ,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,83%
2025-01-28T12:02:18.237867+07:00,Cần Thơ,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,78%
2025-01-28T13:02:20.132324+07:00,Cần Thơ,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,74%
2025-01-28T14:02:03.242029+07:00,Cần Thơ,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,69%
2025-01-28T15:02:16.785739+07:00,Cần Thơ,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,65%
2025-01-28T16:02:28.854594+07:00,Cần Thơ,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,61%
2025-01-28T17:02:10.144556+07:00,Cần Thơ,70,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,65%
2025-01-28T18:02:10.581531+07:00,Cần Thơ,70,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,61%
2025-01-28T19:02:29.019160+07:00,Cần Thơ,70,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,74%
2025-01-28T20:05:38.577400+07:00,Cần Thơ,78,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,73%
2025-01-28T21:02:22.482000+07:00,Cần Thơ,78,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,73%
2025-01-28T22:02:16.631569+07:00,Cần Thơ,78,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,83%
2025-01-28T23:02:19.146409+07:00,Cần Thơ,67,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,0.0 km/h,83%
2025-01-29T00:02:11.347088+07:00,Cần Thơ,67,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,83%
2025-01-29T01:02:25.892834+07:00,Cần Thơ,67,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,88%
2025-01-29T02:02:23.047102+07:00,Cần Thơ,67,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,88%
2025-01-29T03:02:17.757245+07:00,Cần Thơ,67,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,88%
2025-01-29T04:02:12.550436+07:00,Cần Thơ,67,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,94%
2025-01-29T05:02:15.943926+07:00,Cần Thơ,76,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,0.0 km/h,100%
2025-01-29T06:02:21.231191+07:00,Cần Thơ,76,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,0.0 km/h,100%
2025-01-29T07:04:52.825761+07:00,Cần Thơ,76,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,100%
2025-01-29T08:28:48.957991+07:00,Cần Thơ,83,/dl/web/weather/ic-w-02-new-clouds-full.svg,7.4 km/h,94%
2025-01-29T09:21:09.320226+07:00,Cần Thơ,83,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,73%
2025-01-29T10:02:49.556083+07:00,Cần Thơ,83,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,73%
2025-01-29T11:02:06.154414+07:00,Cần Thơ,83,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,69%
2025-01-29T12:02:09.757853+07:00,Cần Thơ,83,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,65%
2025-01-29T13:02:19.797992+07:00,Cần Thơ,83,/dl/web/weather/ic-w-01-clear-sky-full.svg,5.5 km/h,61%
2025-01-29T14:02:04.280448+07:00,Cần Thơ,75,/dl/web/weather/ic-w-01-clear-sky-full.svg,5.5 km/h,57%
2025-01-29T15:02:21.576201+07:00,Cần Thơ,75,/dl/web/weather/ic-w-02-new-clouds-full.svg,1.8 km/h,61%
2025-01-29T16:02:14.840520+07:00,Cần Thơ,75,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,61%
2025-01-29T17:02:28.245834+07:00,Cần Thơ,73,/dl/web/weather/ic-w-02-new-clouds-full.svg,3.7 km/h,65%
2025-01-29T18:02:04.350974+07:00,Cần Thơ,73,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,61%
2025-01-29T19:02:28.162447+07:00,Cần Thơ,73,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,3.7 km/h,73%
